Played_Id,Player,Team,Age,Position,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets,PlayerFatigue,MatchPressure,InjuryHistory,TrainingHours,Season,Goals_winsorized,Height_winsorized,Weight_winsorized,FatigueInjuryCorrelation_winsorized,PressurePerformanceImpact_winsorized,EffectiveTraining_winsorized
290,Player A,Team C,34,Defender,4.0,0,4,78.79109182608757,11.270287085306176,30,3,7,5,0.2806355798765158,44,5,8.424320994067484,2022,5.0,167.2169528832548,54.56786323875042,2.2554438001018986,1.1666666666666667,81.56793929088148
521,Player C,Team B,39,Forward,11.0,7,4,88.95604312045288,10.915768207697576,98,10,28,0,0.9722297092163577,95,2,11.298777823130427,2021,20.0,221.50724200559276,84.97691706103373,3.832825713253067,4.959219401288367,262.37470523531044
2062,Player C,Team C,39,Forward,0.0,4,1,50.40578262168452,12.315960696337235,26,8,20,1,0.1533648274157456,74,0,19.39240395242009,2022,26.0,164.86044678150665,81.54347335511929,2.393765720712993,12.938095238095237,83.2898531579232
1384,Player A,Team C,27,Defender,14.0,8,3,95.23855386223968,7.465048956465812,25,4,15,4,0.7333279087168623,54,2,9.78087769907473,2022,11.0,180.260048041477,67.95728323276849,3.452563556378764,2.083333333333333,430.53922111446815
555,Player D,Team A,27,Goalkeeper,4.0,2,1,74.20311378812526,9.977515896436255,70,9,17,4,0.0004102894391748,98,0,14.668897445165,2019,42.0,186.36978148203488,92.63571585147096,0.4321262189584187,0.2142857142857142,147.61077764923357
2424,Player C,Team B,18,Goalkeeper,13.0,0,2,64.37315330203397,6.707061415415106,34,1,28,4,0.5961826694023769,51,2,9.750905655594876,2020,27.0,176.69824284374965,74.90812650673627,0.3899309959321408,0.75,225.293367832294
1544,Player D,Team B,33,Goalkeeper,11.0,7,1,54.070262199488326,8.544500635131026,80,0,4,8,0.9159430039540524,52,3,6.660124686758735,2022,10.0,179.3789123613277,80.88041775327613,0.5628201706783926,8.090909090909092,124.46309148270907
3225,Player D,Team C,29,Goalkeeper,8.0,2,1,118.29148243286502,14.55830220593657,13,2,2,9,0.287934094093219,70,5,14.413208490264392,2021,17.0,185.5556130424198,79.2139031286428,3.726259141184488,1.8888888888888888,423.4647431593275
613,Player B,Team B,29,Midfielder,7.0,7,3,56.0558537730801,13.923592695622787,67,4,11,7,0.1855259752577192,92,6,18.740473029280107,2020,35.0,174.87979039156647,81.99016165638585,1.0174477078682298,1.6153846153846154,193.7232316666859
4271,Player B,Team B,19,Defender,3.0,3,4,71.43281195845103,5.842796178779066,41,0,8,2,0.651679794878427,92,6,11.788470008511378,2020,1.0,163.15128284015657,53.54275885300214,0.1950114977375246,12.5,40.22517517190729
4627,Player B,Team A,20,Midfielder,13.0,2,4,98.44342665196862,14.5747302048927,24,13,22,9,0.7126014072983932,59,8,14.392648140387006,2021,17.0,182.51080283206127,74.78914454433867,1.5535086830565443,4.333333333333333,456.7002684862923
1017,Player C,Team A,31,Midfielder,12.0,0,0,71.62971971772235,8.520391247338456,34,9,1,1,0.6880305189519813,13,7,14.133476198849346,2022,13.0,181.1451935014648,78.53188336825269,0.3664922191890707,4.285714285714286,453.96410986886815
4748,Player C,Team B,33,Goalkeeper,11.0,3,3,54.78583122246791,14.530951580921013,11,11,17,5,0.319316880021374,41,3,11.22634553941814,2019,0.0,160.3509902024767,84.62677975591404,3.7070253384957503,12.938095238095237,133.43805518664684
3353,Player C,Team C,35,Defender,8.0,1,0,86.21199014827118,10.386142850339615,52,1,21,4,0.2522024021593309,12,5,14.22344958147096,2019,49.0,174.9321996049155,63.349561141992126,5.6289747252003,1.7,342.74839457279154
2001,Player D,Team C,35,Goalkeeper,14.0,9,2,86.96578794637647,12.630667106774776,33,5,23,6,0.9559187999620442,50,0,8.889771266284583,2022,23.0,184.1367031388913,76.06965873225049,1.783598419336592,3.9583333333333335,617.5025728768851
1237,Player D,Team C,36,Defender,4.0,1,4,72.09336663358059,6.327449288857623,21,0,13,7,0.9232995082699296,57,7,10.67056856904578,2019,10.0,174.0863913040146,51.38038125430188,4.169502362240185,0.0909090909090909,263.98124659848963
913,Player B,Team C,25,Goalkeeper,19.0,1,2,68.41482603669357,13.655400673354157,57,2,8,7,0.4573166098928203,50,5,11.634782845435629,2019,14.0,176.92375900307863,92.51128228125968,4.106309973803671,5.2,201.53808272091672
4925,Player B,Team C,33,Midfielder,3.0,5,0,70.49679294418483,14.30507104694571,13,6,14,7,0.8461938661543734,57,1,17.960130253437207,2022,26.0,181.18252374593348,154.3315486131678,3.830228805561896,1.933333333333333,230.9456470630848
3850,Player D,Team C,22,Forward,11.0,6,2,109.23276658654495,12.23646022842546,4,2,3,6,0.452323477634296,54,7,10.224993422498825,2022,20.0,198.43669726232247,97.52048623598594,1.4973334420884217,5.7,194.1144225724013
3089,Player D,Team A,27,Defender,1.0,9,3,66.08043480131191,10.470979479765166,47,6,18,8,0.4243890180725104,66,3,14.527055721737396,2022,21.0,183.2603323849629,104.87725509427123,1.6433960643142806,1.2272727272727273,421.2496544491752
2719,Player B,Team B,18,Midfielder,19.0,2,1,71.61170646961554,10.605097618211888,67,11,17,0,0.1567629475992946,8,8,8.20105756128348,2022,25.0,171.7134248984104,56.85568557679992,1.5681968442202463,7.555555555555555,307.0909690644789
313,Player C,Team A,34,Forward,17.0,4,0,56.2885761889093,10.630176955768054,26,13,11,1,0.4264060564919728,63,3,8.788545935808902,2020,1.0,160.59844793025204,94.06971766181402,0.1429508278454242,12.938095238095237,139.95619568649968
2714,Player B,Team C,26,Defender,8.0,7,0,73.61045294011666,5.703735129828711,7,0,16,1,0.537416938599807,9,0,14.726433131899665,2019,49.0,183.5517811672092,63.880430997860195,2.69302505268727,9.3,118.85699919943308
4758,Player B,Team B,18,Midfielder,11.0,2,3,111.34928349230545,6.964614875244386,12,5,6,3,0.0225043274286864,60,6,16.434648910499057,2019,2.0,170.87553287674098,59.72621551599239,1.7458177041055087,7.333333333333333,216.97708620656832
3928,Player A,Team B,25,Midfielder,5.0,4,1,76.79932365062592,9.99198485241553,82,4,28,1,0.4441130051754064,63,9,11.931757647894225,2021,20.0,195.31247195469484,108.88499018577372,2.951818211439176,0.6666666666666666,446.4668564081034
2287,Player A,Team A,36,Goalkeeper,7.0,7,2,71.08486704680308,10.161278103248964,70,2,11,4,0.7813562183952003,72,4,10.0264954516665,2019,25.0,170.27943751415123,93.21778756793466,0.2412185227169571,3.0,500.18739064097
4617,Player A,Team C,33,Defender,6.0,2,1,76.99700668130035,11.50425828541997,8,14,7,7,0.6800460563742698,3,9,18.654073338984087,2020,8.0,182.50808021484272,94.79145595184065,5.370870012008681,2.185151515151515,310.336461282678
3007,Player A,Team B,25,Forward,17.0,7,4,113.66505274637056,12.923497183459972,67,1,3,1,0.635156988863935,73,4,7.03711722573564,2022,16.0,175.7374195774744,81.78533010186392,0.5473711808456311,4.882352941176471,216.4146937538815
4534,Player A,Team A,19,Goalkeeper,6.0,2,0,89.17905499947923,7.548190862993588,97,9,8,8,0.9095554284372024,13,3,15.810713564740206,2022,23.0,190.90105692650377,123.95008886366118,0.7273304290742884,1.9583333333333333,443.4762076546969
1520,Player B,Team A,32,Defender,18.0,5,2,66.28589004906777,10.480920663562593,53,7,18,3,0.01803200982523,9,5,15.352561246206545,2022,10.0,182.92820671231138,113.3483817247177,4.393292988189913,2.8181818181818183,427.47855037588135
2478,Player B,Team C,26,Defender,9.0,1,4,79.08764455235729,8.096192905601367,90,5,19,3,0.5570475861922342,95,0,15.353677440916911,2021,15.0,198.1606321647675,77.11906769362844,0.5070326952154978,4.522742474916388,240.8517378274169
1360,Player B,Team A,32,Midfielder,6.0,0,2,85.97370659965279,6.428387168916791,14,5,13,3,0.7873488484097071,89,2,19.031306666352865,2022,18.0,179.00986106348802,98.83846912524031,3.581964126332812,5.486124401913876,221.50645417501238
219,Player C,Team B,22,Defender,13.0,6,1,79.48560661319905,13.66563937219613,50,1,12,9,0.5413353827012672,52,6,15.922854514711885,2022,24.0,181.27953273083128,123.62799208358634,4.588528137189199,2.48,504.6748443833495
1837,Player D,Team C,38,Goalkeeper,11.0,6,2,87.06989680808388,13.871455421972362,86,14,17,5,0.3238955525803791,62,7,9.523477841143762,2020,7.0,184.084073205094,80.07905649302118,1.8828865610142809,6.25,201.3727742558907
4826,Player D,Team C,28,Defender,0.0,3,0,70.67921359396132,7.658452834415444,1,5,7,5,0.1362505650919778,8,8,10.30113836348464,2021,18.0,186.1426061072441,88.59831324341305,5.231095863382145,2.473684210526316,307.4869480753481
2149,Player C,Team A,35,Midfielder,15.0,9,1,59.041000519560406,10.14339715522804,48,10,27,6,0.8875630718161913,95,0,10.866664597998415,2022,11.0,174.22313117793198,89.66592543214438,0.815454772124469,4.25,189.6810954728909
52,Player C,Team C,35,Forward,7.0,4,1,59.25284142992803,11.54132291779806,65,7,9,2,0.470762392387603,45,3,5.462130111471591,2019,4.0,197.3365328179822,82.72804467328955,1.7890359726569351,9.2,128.33820801712417
2209,Player A,Team C,29,Midfielder,7.0,5,3,57.74594680955186,13.127449651640314,26,2,7,4,0.8781151969857014,53,1,18.702654731123857,2020,19.0,173.1538115283596,88.12816654037837,0.6329612884831848,3.15,351.49418271353056
4984,Player D,Team C,33,Defender,19.0,1,2,58.93139502093919,14.756427796199835,30,10,18,6,0.5858521224331683,63,1,6.1032890579720585,2022,20.0,161.6046631315406,92.76493359516202,3.272928646316117,3.4761904761904763,293.9047956512261
4432,Player C,Team C,29,Midfielder,9.0,5,0,53.417524989176776,12.824083350258016,78,13,21,5,0.6741921166150008,95,0,15.496914231462076,2020,21.0,165.56786453667542,89.45915535927341,7.667353875877205,3.863636363636364,402.1039385265851
3742,Player C,Team B,27,Midfielder,10.0,6,3,95.454472763585,11.600327987825604,65,14,15,2,0.80426115437845,81,4,15.952415072649677,2019,49.0,199.27671138005653,96.9933821772104,0.0,1.352112676056338,837.2482186220475
1235,Player D,Team C,26,Midfielder,10.0,9,0,56.05862296137968,8.871256557017198,47,2,16,5,0.6591555446001344,57,1,17.655725759458093,2021,2.0,198.9005792863897,87.9283797247743,0.3823531454029737,12.938095238095237,171.1019476994655
4079,Player A,Team B,37,Goalkeeper,7.0,9,3,97.6172160915326,14.316553738662453,96,14,26,7,0.3980548406789377,54,3,13.300433833932836,2022,0.0,163.63595605898192,97.7177113078692,0.0986030593651482,12.938095238095237,68.29694837788055
2023,Player A,Team A,18,Midfielder,12.0,1,2,99.82088354266152,6.987529719393397,21,1,4,3,0.513633383928651,19,8,15.878966357848054,2019,38.0,221.50724200559276,92.84329557604288,0.2614346755621155,1.6153846153846154,426.7917562330269
3058,Player C,Team B,30,Goalkeeper,16.0,2,2,81.15303824195787,14.011286080737316,67,5,10,1,0.8030455246758799,67,2,9.540843866989269,2022,24.0,188.8454341439617,109.50588149314451,5.90160307953047,0.6,503.1594843581616
2545,Player A,Team C,27,Forward,12.0,1,4,66.82982289257305,10.14455265255737,92,7,16,0,0.3736502963729842,46,7,16.18376016369185,2020,23.0,177.57970050279454,105.25261072528144,4.734074412867345,3.7916666666666665,442.8693324903924
1226,Player C,Team B,21,Goalkeeper,7.0,4,0,88.8722356190465,10.8576095823464,68,12,0,4,0.3881214567684971,94,9,10.151236058928289,2022,21.0,187.34891071963315,80.27383631108619,0.2909741211652419,2.8666666666666667,606.1211337934503
611,Player B,Team C,33,Midfielder,8.0,0,3,71.68844762882347,11.487849034921997,40,14,14,4,0.0956901160580011,10,5,18.54257717640044,2019,39.0,172.47972597000012,72.34686585637587,3.148232537654928,3.67015873015873,317.35140309458103
2155,Player D,Team B,28,Goalkeeper,8.0,2,4,69.23114131481589,13.004835172951967,3,3,7,1,0.9145844352217476,93,9,7.450727116495742,2021,4.0,174.19405204924692,77.69322260552879,0.8256920802013349,12.938095238095237,181.95212386221303
3647,Player A,Team C,39,Forward,11.0,3,1,104.20747777629744,10.388839610168928,75,1,16,3,0.0910363149454417,18,4,9.736359660109304,2022,1.0,166.86051990592088,75.63818700954212,2.3733963423384186,5.5,257.6842144617445
4976,Player C,Team B,21,Goalkeeper,3.0,3,0,54.4402136917566,13.304801103441465,67,8,7,5,0.6482091774485559,12,1,12.48154177332696,2019,32.0,174.862924340648,66.92844964681258,4.673670413105057,1.3666666666666667,453.0446473939958
2029,Player D,Team C,36,Midfielder,8.0,8,4,75.77983980286554,9.956261385444597,3,0,16,7,0.4131944788027977,49,2,16.637758357221465,2021,29.0,184.24204198959413,65.04275035019623,1.4117466698647352,2.2,465.5368001736104
3790,Player D,Team B,39,Midfielder,5.0,2,1,57.25169124537984,6.582410427463677,35,5,7,1,0.4056193902554423,23,7,16.23198657654548,2021,11.0,194.4908691741176,99.25265496566531,0.3738418968754828,4.25,158.57410753417844
4829,Player C,Team B,38,Goalkeeper,0.0,2,0,86.0216889878543,13.79689713035486,92,8,6,0,0.6795518365726839,62,8,8.160753114867552,2021,5.0,168.17785468262653,112.7118685947283,0.5148168658401879,5.5,54.23700341411578
1790,Player A,Team C,35,Midfielder,11.0,5,3,71.97878546791344,5.147785931274634,63,3,14,6,0.0670937326298787,11,6,7.163535449176946,2020,23.0,189.50266379713057,73.62322865256712,2.570934761439291,2.583333333333333,500.98226387937086
3114,Player B,Team A,37,Goalkeeper,10.0,4,1,63.38700694041722,13.362893841101748,99,8,22,1,0.5937057829514346,73,0,9.559544064411474,2022,9.0,175.84431746950645,61.1186386767411,2.6573480611943308,3.4,243.3602954705993
838,Player D,Team B,28,Forward,14.0,8,3,99.36239399493913,5.955456398644648,35,2,4,7,0.7720317859723548,56,5,12.256312275138535,2021,21.0,168.9397725702336,66.32031125326606,0.329944396268659,2.227272727272727,515.3250992404464
1479,Player D,Team B,31,Goalkeeper,13.0,6,3,77.54586537832672,13.079736860202258,25,8,2,2,0.8282127578865942,88,6,13.08507567238626,2019,21.0,221.50724200559276,87.64395444562267,2.221810622128592,2.7866666666666666,412.42303385218395
3061,Player B,Team B,23,Goalkeeper,8.0,2,1,76.48310045239332,7.904824507153995,54,13,12,3,0.1705303893937753,89,5,11.437063864329186,2019,29.0,163.14734627767592,86.30524025951685,3.456879828021532,2.066666666666667,725.9057036378563
560,Player D,Team C,23,Forward,19.0,6,4,91.85569212803289,8.818667801962539,87,8,4,8,0.8974190500781737,55,9,14.946351749720105,2022,11.0,163.9892388937553,79.03935788668761,0.4924964213758318,1.9166666666666667,313.12735943222697
2398,Player C,Team B,36,Midfielder,12.0,5,4,86.70759475824057,14.971308659545336,16,2,15,5,0.6561460918474422,25,1,11.413384153958564,2019,49.0,177.0669592246322,80.28304530104319,0.0,4.428571428571429,364.85784454984116
3782,Player D,Team A,21,Forward,1.0,4,0,105.4698346573078,11.919041704178197,53,1,25,1,0.8818548008206828,9,8,19.19493514908192,2020,8.0,173.01875954706492,105.75213661098917,2.682770961346888,0.3333333333333333,83.62150064607303
3275,Player B,Team A,32,Goalkeeper,17.0,0,0,76.29771551458121,10.712797043055348,55,5,7,5,0.4852807171101982,12,2,8.91453271972304,2021,9.0,186.2662782649138,58.24347945936329,2.667308483010559,5.335185185185185,356.1945962574412
1505,Player C,Team C,29,Forward,0.0,5,3,60.28585905041273,14.94338328464404,35,11,18,2,0.542033345097202,11,5,14.41058181005142,2019,16.0,171.9954296022322,86.78424611465223,3.909755707652641,3.294117647058824,158.30810365398025
4403,Player C,Team B,38,Goalkeeper,11.0,5,2,72.26292223126515,10.574652312110356,65,12,9,8,0.9190382770286712,38,5,14.170669079901977,2020,7.0,221.50724200559276,94.08669899942824,3.226440229852145,1.5,271.5800950065911
1437,Player A,Team C,34,Midfielder,3.0,3,2,59.463841470530085,10.135699040190364,97,8,7,0,0.8999095433546718,28,7,9.22362082823426,2022,21.0,164.2555362165631,68.3976118348672,5.895948074104546,3.7450103519668736,222.11074062532467
4605,Player B,Team B,23,Midfielder,16.0,5,4,90.3012499212811,8.230676663478462,16,6,15,3,0.448160873369002,8,3,11.17531436771041,2022,49.0,167.47647859162305,110.2794441186658,0.5730444939396664,1.3125,261.8208949596109
1548,Player A,Team C,24,Goalkeeper,7.0,4,2,97.94465016770388,12.79413766196322,79,12,19,4,0.2744126316356817,74,5,10.482104291599562,2020,10.0,221.50724200559276,83.96059340294215,7.571846474347438,3.1818181818181817,243.07924270513053
4168,Player A,Team A,20,Goalkeeper,13.0,8,0,82.33679168692441,10.294675343346988,4,12,15,1,0.3931704345642641,89,0,7.58748590030734,2019,7.0,186.5609142532369,85.51404726255514,2.751064713863051,8.125,214.5340020664784
2621,Player C,Team A,28,Defender,7.0,9,2,97.03876463986803,10.355728923983802,56,0,28,6,0.3877643285297497,47,8,12.15942818947316,2019,20.0,176.27456430157198,154.3315486131678,3.1752588192523543,2.7142857142857144,400.2850435615984
4279,Player A,Team C,22,Midfielder,10.0,3,0,74.40206297001836,9.9370410490544,77,13,25,0,0.2868668749827939,36,8,10.799933795327622,2020,1.0,167.35789671389537,91.07367346796192,1.1731050399337768,12.938095238095237,166.88802531920774
4865,Player A,Team C,36,Defender,9.0,6,2,91.5761761111099,9.198665539556831,25,4,1,8,0.2685796043329665,50,6,7.67476040100739,2020,25.0,188.6585566608087,63.37316124587067,5.998005328908989,1.9615384615384608,366.7734067364966
2977,Player A,Team C,28,Goalkeeper,8.0,0,2,82.42409984143556,14.40328581976468,92,12,13,3,0.8610629364797194,9,0,11.748200681266422,2020,10.0,183.99181979745148,154.3315486131678,1.247693204987374,2.1818181818181817,294.7401920269899
216,Player D,Team C,18,Goalkeeper,1.0,3,4,91.40025993315652,9.665935443740562,51,4,11,5,0.0698619206846616,60,2,11.327659523881088,2020,3.0,174.7054950484105,71.17527722459882,6.1063657779358245,12.938095238095237,70.10825446571756
3434,Player D,Team C,33,Defender,9.0,9,3,84.162213662679,13.746896640735626,41,11,3,0,0.6776111820995941,72,4,6.970485164891896,2020,49.0,164.6617843999453,154.3315486131678,1.736766026863414,0.0769230769230769,418.3432259232603
3128,Player C,Team A,19,Goalkeeper,11.0,0,4,75.11654754647651,13.7006535373751,85,1,1,4,0.1728200514564523,67,3,6.967813128770163,2019,0.0,195.82080481523303,83.26030261098177,4.71901376307517,12.938095238095237,200.63532399223257
2491,Player A,Team B,24,Midfielder,9.0,1,2,69.14244476302103,8.44208773872657,26,8,6,8,0.3445058933940632,53,4,14.71261069768546,2021,5.0,163.79946579909247,70.63541788052565,0.0,2.1666666666666665,242.3205339172296
3929,Player B,Team C,37,Forward,10.0,0,0,99.42546193638232,10.877972957793247,11,5,9,3,0.0615430341348368,82,6,15.59871207075656,2022,9.0,167.3652009232474,74.21230529074163,1.23661244896186,4.7,277.3474568097389
4154,Player A,Team C,36,Goalkeeper,5.0,2,3,60.67741606224503,11.585057573382963,16,8,18,6,0.269973636855462,99,8,19.11770629863357,2019,0.0,186.4410823293747,105.91709816491189,1.7815045291174525,2.0,82.58122814149168
4927,Player D,Team B,19,Forward,14.0,2,1,95.79821212435806,8.239800546487817,24,6,25,2,0.7684210711172421,17,0,6.305070356916497,2020,2.0,161.62002745927677,60.2755631605874,1.4093628541927568,12.938095238095237,239.78592673772005
4405,Player A,Team B,19,Midfielder,16.0,4,4,51.9749684602674,14.276767888965324,12,2,17,8,0.8850153245472586,53,4,6.767922385673803,2021,19.0,170.14024755700058,107.63418454608339,5.585545471624706,2.857142857142857,552.6829844912323
4518,Player D,Team C,28,Goalkeeper,7.0,8,0,67.22923843589281,14.636934535128171,14,13,3,7,0.221527151902367,28,2,5.777271927018665,2020,49.0,179.91752213582424,68.15659966548264,0.0,0.154696132596685,837.2482186220475
3778,Player A,Team B,20,Forward,7.0,2,1,55.88450206311964,5.849337792503623,32,3,6,2,0.4635478392589218,63,2,12.98342646135395,2022,2.0,221.50724200559276,86.10343008554618,0.0,12.938095238095237,69.67986129273314
4205,Player D,Team A,38,Midfielder,5.0,8,1,94.1419689059454,12.506104917393692,64,4,1,7,0.4703240479372064,15,1,14.341199214428396,2019,22.0,191.5775359526182,57.921130461277336,3.441878218542316,3.782608695652174,363.0682808687368
3720,Player C,Team A,30,Defender,9.0,8,4,83.99504652133132,9.27368341974007,80,3,25,4,0.8735753057597342,19,5,11.052851778982363,2019,21.0,167.4360684622507,81.43913961254437,1.5706904378517503,3.636363636363636,242.6989022430207
2778,Player C,Team A,30,Midfielder,16.0,1,4,55.502550023214944,5.927311472071692,1,9,20,1,0.7627990528758054,86,5,16.96853331441699,2020,31.0,182.444404350736,117.85800787963308,0.3094162146790298,2.421052631578948,487.0232700550688
1816,Player B,Team B,25,Goalkeeper,2.0,3,0,91.45827821677364,9.177167127453073,50,5,22,1,0.5130772183680499,70,2,15.300491540057005,2020,6.0,160.44797221022816,72.79513438649249,0.7153005419034608,12.0,149.21617633153693
1769,Player A,Team C,23,Goalkeeper,1.0,4,0,55.83152409950685,14.757396515980666,61,1,29,2,0.6707472004717734,47,0,19.7876063142029,2019,49.0,179.97644720779158,98.33546424077952,0.6455256808007291,6.5,231.54391005823072
575,Player B,Team A,19,Defender,0.0,3,3,102.57099033207794,10.00728351809305,60,1,11,1,0.8473550539093668,71,6,7.068424749495179,2022,38.0,180.9973633697387,83.02370058048766,1.81076512359181,2.25,319.36641399208435
634,Player B,Team C,25,Defender,19.0,9,4,99.81231036874073,7.784608411007144,99,7,25,0,0.0095389540255449,48,1,5.87473496513752,2022,16.0,179.68466628343447,93.67491767181289,4.02331023024357,1.0769230769230769,309.2685998439693
4552,Player C,Team C,22,Forward,13.0,0,4,69.57682525099764,6.236599783381757,95,11,17,3,0.4028900310500486,73,7,9.122055583540815,2019,10.0,192.59184690639904,88.84260633226465,0.0,0.3636363636363636,331.2714764097097
1440,Player A,Team C,33,Defender,5.0,0,1,92.7692749566462,6.973265769355739,28,2,3,4,0.9072431672770788,20,2,5.285752929752661,2019,49.0,206.0345271697979,104.10500996702588,5.946320539653417,0.978021978021978,837.2482186220475
3331,Player D,Team A,39,Midfielder,10.0,8,2,56.37518086598739,11.851243117099637,51,2,6,2,0.7403130308439514,37,0,18.98917141799769,2021,49.0,171.49414646967986,111.54743301544494,4.442451404388653,2.0,254.29740206325343
4492,Player A,Team C,33,Forward,11.0,3,3,83.28925234725104,10.156007789650536,51,13,1,4,0.5428413743340746,75,9,9.559274880322633,2021,21.0,181.80942873302297,75.54712706436607,2.289199300821805,2.727272727272727,588.742936753523
4271,Player B,Team B,19,Defender,3.0,3,4,76.63599455016795,5.842796178779066,41,0,8,2,0.5296445270351334,2,8,13.286452504571884,2019,1.0,163.15128284015657,53.54275885300214,0.1950114977375246,12.5,40.22517517190729
4387,Player C,Team B,34,Defender,0.0,4,4,65.98656079879946,14.223103826334334,45,0,10,4,0.3477700976044378,64,4,9.77104449318113,2020,15.0,171.36462733185812,111.84146549694431,3.1967298101391304,6.0,132.67516970162734
4386,Player C,Team C,39,Defender,6.0,4,3,58.97256849812332,5.749520690396107,66,0,25,6,0.5205205336415145,86,0,8.687129329832352,2022,15.0,193.74585268166268,63.05504083833628,0.0628687322621344,5.023913043478261,139.73514163586412
2246,Player A,Team A,32,Goalkeeper,7.0,2,4,98.63758548635715,11.843947579040911,32,8,18,4,0.6553831994634532,36,9,7.285470859623199,2019,3.0,176.41972458165367,107.00964969554065,2.6605223819408783,10.5,83.35725243648216
3140,Player B,Team B,36,Midfielder,5.0,8,4,51.5259237631666,12.83880217987882,38,3,29,6,0.4183630384287931,5,5,9.805488804937037,2022,28.0,184.4058349159007,57.620231265265865,2.658209399624972,2.862068965517241,193.06202440945907
1035,Player B,Team C,37,Defender,8.0,2,0,96.06373586245188,7.314630217031429,45,8,27,1,0.714153146392174,64,9,14.231283956119618,2022,7.0,185.87786833349224,82.56215876596468,1.631681543456872,9.115238095238094,177.40725934155643
936,Player B,Team B,24,Goalkeeper,18.0,2,2,86.55928914469548,6.188733718862856,27,2,1,2,0.8612322272603858,7,2,19.57431799531292,2022,18.0,188.83057412667435,95.07124012156001,5.177151956256048,2.7142857142857144,254.0908915223931
4738,Player C,Team C,29,Midfielder,3.0,5,2,116.35008319459804,12.172190950894764,0,11,18,0,0.1546848481848611,70,3,13.37138060550724,2019,18.0,166.26031596321826,75.05286598819535,2.660447395319172,7.333333333333333,115.98585611862126
483,Player B,Team B,31,Goalkeeper,6.0,4,3,82.25146724417039,12.762776907787275,12,14,23,6,0.4515470228174244,22,7,12.990635991485078,2022,0.0,179.370647924389,111.42818797916313,0.0,12.938095238095237,62.40974323998883
3614,Player D,Team A,30,Forward,10.0,0,1,72.02524860571748,5.730463319421689,63,14,18,2,0.4080200912850811,74,4,5.528945271577203,2020,29.0,164.25223285251806,93.24874379058299,0.2663822149171725,2.966666666666667,549.747026780077
1407,Player A,Team A,31,Goalkeeper,2.0,1,1,83.63055864219658,10.234368774242606,94,3,18,2,0.6874648040497281,46,5,17.60148523501539,2021,28.0,162.21935768271643,98.13235706956551,0.0,1.4482758620689655,537.3371382227605
1237,Player D,Team C,36,Defender,4.0,1,4,72.09336663358059,6.327449288857623,21,0,13,7,0.2498674652579293,40,9,5.672620624963598,2022,10.0,171.40532700722835,51.38038125430188,4.169502362240185,0.0909090909090909,263.98124659848963
2916,Player C,Team C,27,Forward,7.0,9,1,59.41756413957402,8.818635595483673,73,14,21,0,0.6402509149522763,61,3,18.593484111552183,2021,13.0,174.40470861956015,154.3315486131678,0.9294494742763704,4.938571428571429,315.5241203380066
3859,Player A,Team B,29,Forward,17.0,0,4,89.67150324831981,13.657210309006429,18,4,12,4,0.877489241731488,46,5,13.080075880350767,2019,20.0,175.7100073415484,76.8932406437786,1.347488177165055,2.5,286.40195395822474
1734,Player A,Team B,19,Forward,0.0,2,1,99.85594985989204,7.8646652200088285,92,11,4,8,0.4181315997936227,84,2,7.526999078510531,2020,17.0,161.7588656648582,101.16770953893949,5.640125778063522,2.7222222222222223,152.16716906297953
1430,Player A,Team B,21,Goalkeeper,11.0,7,0,62.19808675357764,10.683445218969844,17,8,17,4,0.91101569997922,28,9,11.77561088009688,2019,27.0,169.200018101936,119.49436943936269,0.4344269242176088,1.6428571428571428,437.15740570845617
951,Player D,Team C,18,Defender,10.0,7,3,61.463078240815136,7.456691507759704,99,6,11,5,0.9931637389334784,87,0,19.92476721024797,2022,23.0,166.11001726670466,93.05358158699954,3.55143974199868,3.12,396.314351603449
3117,Player B,Team C,37,Defender,5.0,1,0,55.70420082765643,8.841484532957296,38,3,27,6,0.106092049947952,35,5,9.576242780661396,2019,21.0,187.8190241675631,62.78472829912589,0.0,2.8181818181818183,329.77941152344874
3383,Player C,Team C,29,Goalkeeper,14.0,0,0,68.60514268253705,12.355769169571888,64,4,7,7,0.2330531879848586,1,0,9.04189652822868,2020,4.0,180.80359750423327,70.46608090311781,1.8803141676954327,1.0,323.2087454462748
251,Player A,Team A,20,Forward,15.0,1,1,67.64755311357204,8.838115677102277,80,10,14,4,0.9503797514820932,29,9,6.770088425637589,2019,15.0,165.53514250167677,117.85310877461625,1.95243332341042,2.8125,454.9428927454039
1396,Player C,Team C,18,Midfielder,6.0,6,4,84.5549342556792,11.355502576286163,20,12,21,6,0.9583276864813868,9,2,13.957135231862582,2020,13.0,175.46686820218298,113.53416673342949,0.7986775975223587,0.4285714285714285,243.02533851784145
3047,Player B,Team A,36,Goalkeeper,5.0,6,3,79.67239313639755,5.115146463899251,3,8,4,6,0.0977072753867585,9,7,6.338404985209444,2021,9.0,160.50631313936648,100.55632793310356,2.223139586269496,4.1,80.10728822631492
4162,Player A,Team C,28,Goalkeeper,11.0,5,3,79.44293657219959,13.925451940342242,13,11,21,2,0.0149985003771366,22,6,16.49012095706116,2020,18.0,179.02603937806546,106.2396498368714,5.523541909495887,0.2105263157894736,326.21824298142883
