Played_Id,Player,Team,Age,Position,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets,PlayerFatigue,MatchPressure,InjuryHistory,TrainingHours,Season,Goals_winsorized,Height_winsorized,Weight_winsorized,FatigueInjuryCorrelation_winsorized,PressurePerformanceImpact_winsorized,EffectiveTraining_winsorized,Goals
1871,player a,team a,31,defender,10,7,2,73.64557318,10.16189006,8,6,7,4,0.03199446,96,3,19,2020,19.0,184.70200392,55.60289269,6.906280333,1.4690056286000002,432.0454955,19.0
4010,player b,team c,20,defender,6,6,0,99.07821696,6.253656196,0,10,23,8,0.940179835,44,1,14,2020,4.0,177.5039098,81.76242678,0.215672426,5.0,81.80598564,4.0
2789,player d,team b,24,goalkeeper,14,7,0,76.58747608,10.60904207,16,14,14,8,0.892074351,80,8,18,2020,27.0,184.47896464,86.643320348,2.044040078,0.428571429,546.9971278,20.0
3947,player c,team b,19,midfielder,13,1,1,68.0471269,6.702997852,22,2,16,5,0.535521916,55,8,9,2019,0.0,173.8598025,91.89523898,0.04470447,12.494047618,75.84266885,14.0
841,player d,team b,38,defender,16,4,2,77.37668843,5.049921179,46,8,11,9,0.543595575,10,2,8,2020,32.0,221.50724206000004,104.7914997,1.758505751,2.4433333332,438.00243264,20.0
3148,player c,team b,35,defender,2,8,1,96.97289249,11.41342722,40,1,14,9,0.653777923,14,6,12,2019,2.0,196.5866043,131.7218537512,1.443443801,8.666666667,49.91305051,11.0
4705,player c,team a,34,midfielder,8,3,4,61.36466754,10.19197207,3,14,26,2,0.387050012,36,0,12,2022,4.0,182.4759241,114.3508907,3.32118622,12.494047618,108.4891879,16.0
4012,player b,team a,23,forward,8,7,2,83.29385725,8.807232614,28,14,17,5,0.647222283,34,7,8,2021,13.0,166.6969179,60.35377954,7.853327323249999,5.714285714,297.5578301,19.0
851,player b,team b,37,goalkeeper,14,9,1,63.01084559,9.988972866,29,9,13,5,0.044768389,88,7,15,2020,16.0,188.4825369,54.03498869,0.098878848,1.529411765,170.7026257,11.0
3791,player b,team c,18,defender,13,6,0,69.47695237,8.157968912,83,11,12,9,0.054047627,18,2,5,2019,1.0,166.7157077,106.46251900880002,0.0,12.494047618,171.8962906,21.0
3779,player d,team a,36,midfielder,18,6,4,65.75552107,14.95500629,92,14,14,2,0.45723042,16,4,15,2022,22.0,161.4627925,103.6106191,0.288436753,2.2,670.390272,2.0
2437,player c,team b,20,midfielder,17,5,4,52.88974544,10.82560319,16,5,21,7,0.549622301,37,3,11,2021,11.0,194.9622625,154.33154855200002,7.086245532,3.25,160.9585249,22.0
4152,player c,team a,25,forward,14,1,4,69.61402896,13.3615368,71,4,25,5,0.88781764,41,6,15,2019,49.0,164.8153186,71.27030248,6.886862727,4.055555556,436.2358115,8.0
4144,player d,team a,34,goalkeeper,12,9,2,78.34767453,9.797003966,68,8,8,4,0.104660634,25,6,12,2022,29.0,184.0861722,102.737760652,3.069352169,4.1151587302,290.516595796,15.0
3470,player d,team a,39,midfielder,4,3,1,89.69634208,11.08516438,7,11,13,8,0.822647927,8,7,19,2021,23.0,163.4147512,68.45021417,0.533025427,4.834679089,353.823904124,11.0
3231,player b,team c,34,forward,13,6,1,96.62670157,5.259930093,0,9,23,8,0.210047337,88,4,10,2022,25.0,166.3295705,59.83666069,0.786448666,2.307692308,366.122324,22.0
4883,player a,team c,39,defender,19,7,4,82.2270516,12.02865086,44,8,14,3,0.394083649,84,4,19,2022,25.0,174.44192654,101.1305406,0.086657259,0.038461538,265.775511,5.0
4661,player c,team a,26,midfielder,12,5,4,55.04649579,11.34082362,64,5,9,1,0.316602435,94,7,5,2020,19.0,173.9770045,154.33154855200002,2.647315947,1.35,422.90132508,1.0
4127,player c,team b,38,forward,18,4,1,105.180696,6.197367847,26,9,29,0,0.400155273,84,4,15,2021,2.0,175.1261927,69.11102866,1.922071135,12.494047618,120.664274,29.0
3330,player a,team c,37,midfielder,0,5,1,103.5977506,14.54684183,76,10,3,3,0.150495498,18,0,11,2021,22.0,174.51091016,137.4145765,0.228565484,1.47826087,279.722879,25.0
34,player b,team b,38,midfielder,18,7,3,99.03414076,5.38812505,63,5,29,1,0.503570074,68,2,17,2021,14.0,187.9286181,66.18059573,1.972911029,5.133333333,593.296611,0.0
2766,player b,team a,20,goalkeeper,5,3,3,89.84384054,5.515325282,7,1,29,7,0.80164259,48,1,16,2020,20.0,164.5370971,92.42625384,2.5145777,1.761904762,289.6445533,7.0
4951,player b,team a,30,goalkeeper,1,4,3,63.92572536,8.394207727,55,3,28,6,0.44153401,70,9,17,2019,11.0,199.8342572,115.6830845,5.504115639,4.666666667,90.41710939,26.0
3546,player a,team a,30,forward,4,2,0,108.000671,6.263061714,12,9,5,8,0.490613576,67,4,6,2022,10.0,170.25793782,112.0853751,3.559598066,5.363636364,188.6374218,8.0
4959,player d,team a,21,forward,1,9,4,93.71889526,6.836127922,77,14,15,9,0.848767585,18,7,17,2019,49.0,186.2092994,99.70728662,0.0,8.636363636,112.9245495,10.0
1117,player a,team b,37,goalkeeper,15,7,4,61.62439768,10.07163686,24,2,12,0,0.706058115,18,8,8,2020,49.0,181.9095964,59.06686269,1.364018388,2.266666667,404.0648097,9.0
4654,player d,team c,28,midfielder,10,4,2,52.22342528,9.532926653,27,14,2,5,0.490454409,56,8,5,2022,24.0,178.6869653,93.84558794,2.879085075,3.08,382.30764352,12.0
92,player b,team b,23,goalkeeper,13,6,1,51.42982352,5.454586918,8,6,26,1,0.257695648,23,0,8,2020,8.0,164.0957785,115.8987827,0.0,5.555555556,236.4445152,2.0
4661,player c,team a,26,midfielder,8,5,4,55.04649579,11.34082362,64,5,9,1,0.884926747,35,0,12,2022,19.0,173.9770045,117.9558704,2.647315947,1.35,444.30882952,23.0
628,player c,team a,22,goalkeeper,3,2,2,74.3630635,8.550543792,95,3,22,0,0.577020402,6,0,16,2020,18.0,180.4760849,79.33735604,4.510864754,1.090909091,147.4129686,7.0
1908,player b,team b,31,midfielder,9,1,0,74.87882367,11.13129479,30,14,25,8,0.22114761,26,0,8,2020,11.0,192.7012966,97.05900553,0.0,3.75,394.5777015,28.0
3667,player d,team b,35,defender,19,8,1,87.7515295,14.15039164,46,3,18,7,0.269119753,85,8,6,2020,49.0,197.7732894,100.502592,0.896188033,0.714285714,463.2493179,21.0
4470,player b,team b,21,midfielder,17,9,4,63.15673234,5.166051057,13,0,22,6,0.803133089,61,0,14,2020,24.0,195.9477222,85.0377774,1.961387202,3.56,556.3806071,27.0
2524,player c,team a,22,midfielder,18,1,0,94.67647175,12.66472671,93,10,19,6,0.044145562,88,6,19,2022,5.0,190.9471739,81.45352416,2.622573127,9.833333333,378.1923223,20.0
2996,player c,team b,30,defender,0,9,0,84.573283352,12.43925475,75,5,25,2,0.992092187,15,5,14,2020,20.0,174.73366384000002,51.5295964,7.853327323249999,3.428571429,286.6016892,15.0
4147,player c,team a,34,midfielder,19,5,2,57.89651051999999,5.290861298,16,14,25,9,0.13035168,91,8,15,2022,49.0,179.8898192,57.7421226,2.699754006,0.943661972,837.24821875,1.0
3745,player c,team a,22,midfielder,14,8,1,54.55354581,9.909712976,20,1,0,6,0.796068525,32,8,13,2019,17.0,177.5504888,85.32699823,0.234735302,3.055555556,292.7209838,10.0
1382,player c,team c,39,defender,4,8,1,78.798853896,12.05013148,56,5,8,3,0.394775317,12,3,16,2021,10.0,173.5811568,118.9741303,6.654453665,1.909090909,188.2111331,27.0
2145,player d,team a,25,defender,10,1,3,71.73398753,8.466717635,17,14,6,0,0.492216183,5,8,19,2021,22.0,164.622268,84.30111045,1.33750974,2.826086957,465.8969608,20.0
1181,player d,team a,33,defender,10,8,1,82.02570754,11.68733649,68,14,11,1,0.880650577,64,5,13,2020,9.0,178.8202032,71.07610263,1.930983375,4.8,277.34745678,24.0
4287,player a,team b,34,forward,4,9,1,75.65794917,14.11621767,30,2,24,7,0.41291119,71,4,11,2022,26.0,163.4634943,104.7295783808,2.512842873,1.37037037,328.8796127,30.0
1794,player d,team a,37,defender,14,1,3,84.29686476,12.06484036,16,7,21,1,0.537493754,86,8,17,2022,15.0,164.5504985,94.02918711,2.563722925,3.5,150.3693831,5.0
589,player a,team a,36,forward,8,2,1,98.14200602,12.32200658,30,8,16,5,0.049299662,27,6,19,2021,25.0,180.1430759,59.84954816,1.708666281,1.807692308,466.79396384,0.0
4093,player c,team b,29,defender,15,0,3,92.53025435,5.387917443,24,4,5,4,0.002347474,79,8,6,2022,8.0,197.3409725,59.58410547,2.175005366,4.222222222,136.2364187,8.0
2457,player c,team c,33,defender,3,9,3,55.48687484,6.107542854,56,0,16,7,0.244799873,45,4,13,2020,11.0,191.6888939,67.30238783,1.617213067,5.083333333,81.18958328,28.0
3497,player c,team b,24,midfielder,4,5,1,84.67536365,9.361670489,11,2,5,5,0.680583093,35,3,16,2022,2.0,162.4979742,87.76660605,0.185139942,5.0,34.8511286,27.0
2213,player c,team c,27,defender,17,0,2,87.50055877,12.5693443,38,12,27,4,0.121264893,26,9,13,2021,18.0,190.8861002,104.7445165,2.742917771,3.315789474,197.9866518,21.0
1007,player a,team b,30,defender,17,0,0,99.3586354,5.348225732,89,1,16,0,0.113761959,23,2,11,2021,6.0,160.3983896,109.748516,3.568314695,3.714285714,197.999302,17.0
3802,player b,team a,37,defender,18,5,0,81.5532603,6.81733211,33,1,18,1,0.410960608,13,4,14,2021,20.0,162.5866218,68.48772731,0.072854685,4.666666667,588.1004196,25.0
924,player a,team c,27,goalkeeper,7,3,2,107.7361346,9.08259671,58,5,15,4,0.647837039,90,8,9,2021,24.0,201.567874524,63.7042578,0.0,0.24,251.5195594,11.0
1499,player c,team c,35,forward,8,7,0,90.28107591,13.81685317,84,6,2,6,0.712071992,3,2,10,2019,16.0,186.13566504,62.43338736,1.67500894,0.058823529,231.7036028,4.0
4514,player c,team b,37,forward,14,3,1,68.80441136,5.104447817,72,14,8,6,0.178450674,29,0,19,2019,26.0,176.80296196,86.89307978,1.532945035,0.074074074,622.072648,25.0
1390,player b,team b,35,midfielder,11,3,2,66.18157486,7.852799149,89,4,9,7,0.079588147,66,1,14,2020,5.0,221.50724206000004,73.92303216,2.421811371,2.333333333,303.599288,17.0
13,player c,team a,20,forward,12,9,1,78.8110692,10.13173155,45,4,15,1,0.940397034,64,9,18,2021,0.0,173.939119,65.33268531,1.467401787,12.494047618,94.69812132,18.0
698,player b,team c,31,midfielder,2,1,3,86.1720041,13.65767735,70,4,29,2,0.260666383,28,4,17,2020,13.0,182.8384347,70.26799235,0.162721538,7.273333333400001,53.74112817,24.0
1347,player c,team a,34,defender,13,2,4,90.16592337,14.89957696,53,9,18,4,0.853346498,87,2,14,2019,41.0,161.02529,124.98683852080003,2.42660501,1.133333333,784.162703,9.0
2924,player b,team a,30,defender,2,8,3,95.31272241,8.000690507,2,10,17,1,0.86349145,36,5,17,2020,17.0,170.7518838,103.439247,0.090739658,4.362820513,276.858919824,27.0
458,player c,team b,39,goalkeeper,8,3,3,60.539972002,12.34399404,84,4,24,2,0.772522592,6,7,9,2021,14.0,187.0850995,108.7216756,2.745848925,4.8,408.5826427,13.0
4413,player b,team b,25,forward,12,8,1,75.61357431,14.8213318,44,3,9,2,0.168833607,11,5,14,2019,13.0,171.6870721,154.33154855200002,1.033337259,3.315,300.98559366,27.0
2598,player c,team b,38,forward,18,3,1,83.09184188,8.094366947,7,4,25,7,0.821801459,38,9,13,2019,20.0,181.9148324,76.17791815,7.80802301,3.142857143,208.9549221,4.0
1749,player c,team b,37,forward,10,3,4,105.8224992,5.367468814,2,11,9,3,0.769250559,34,8,14,2022,3.0,170.6824376,55.85075554,0.0,12.494047618,160.21893295399997,22.0
3169,player d,team b,26,midfielder,4,4,4,68.22185006,6.183300648,54,2,14,5,0.59672299,81,5,7,2021,12.0,187.7358001,74.33059331,2.036667926,7.538461538,160.3685873,21.0
566,player b,team c,37,forward,2,9,0,64.6339936,14.24604915,90,14,26,5,0.337202035,67,4,9,2019,5.0,221.50724206000004,90.78206557,0.801873505,0.833333333,96.43586763,24.0
3024,player c,team a,22,forward,15,1,0,112.5082262,5.319809182,51,2,19,6,0.262508604,46,3,9,2020,5.0,186.1962121,55.37176596,6.528085229,4.166666667,110.4088428,29.0
3210,player a,team c,35,midfielder,12,8,0,118.9709089,5.033293587,89,8,29,4,0.121889212,98,1,14,2022,38.0,221.50724206000004,104.1802319,1.139167936,5.090909091,203.1577044,29.0
2043,player c,team a,28,forward,11,4,3,96.36267786,5.020473109,59,14,2,1,0.509757067,86,5,19,2020,6.0,168.6493158,116.3867833528,0.798797187,9.857142857,320.5439733,23.0
1222,player a,team c,36,goalkeeper,18,7,4,76.66508391800001,9.399080526,7,1,27,5,0.585260876,29,1,19,2021,19.0,187.63823612,58.34714379,5.918171699,0.25,372.0362842,11.0
2666,player d,team c,32,midfielder,18,7,1,74.769362848,7.764799036,66,11,16,0,0.359338991,60,4,8,2020,25.0,185.9399039,97.42789996,1.695422105,1.115384615,369.1638912,22.0
2084,player a,team c,37,defender,13,0,0,63.71542431,10.63016072,94,11,7,4,0.475359068,54,0,9,2022,23.0,177.280992,85.68058939,3.324283241,0.75,322.2295116,8.0
1711,player a,team a,26,midfielder,4,6,3,101.2398392,8.098696073,4,10,11,5,0.363514457,93,2,5,2019,21.0,184.304943,89.15814811,0.0,0.727272727,325.1747217,5.0
1884,player a,team a,19,defender,11,4,2,63.9082358,6.381394216,31,5,11,4,0.641006057,69,9,10,2020,24.0,177.28770094,76.22571642,1.786499226,2.52,323.4433683,19.0
752,player b,team b,32,forward,15,6,4,66.5171453,9.203543747,51,11,13,1,0.901259208,74,4,17,2020,14.0,195.38788192400003,92.009819876,0.112665201,4.933333333,215.7301505,23.0
158,player a,team c,33,defender,7,3,1,77.87158569,8.742451067,47,2,13,2,0.163920262,74,6,18,2020,17.0,221.50724206000004,103.528869666,1.738509312,3.388888889,599.9378934,8.0
802,player a,team b,33,forward,15,4,4,98.24105899,6.432224011,68,8,24,0,0.38140881,9,7,8,2019,19.0,174.9892409,109.3619532,4.069619443,2.9,261.53901024000004,5.0
640,player b,team b,18,midfielder,19,8,1,81.87908356,12.95569091,17,2,21,2,0.140868604,85,6,8,2021,11.0,190.1712933,97.48779008,5.786088435,7.25,364.0080171,1.0
2603,player a,team b,27,midfielder,2,9,1,91.547120628,13.52663434,9,9,3,7,0.62494377,77,6,8,2021,35.0,178.36621352000003,57.21259917,0.93467521,0.117647059,143.7299159,15.0
1986,player b,team a,39,goalkeeper,10,8,4,85.15783855,13.45819181,89,12,24,1,0.728870509,10,1,10,2020,22.0,161.2847902,54.79172186,1.874966226,0.173913043,367.3704765,14.0
4589,player a,team c,26,midfielder,6,2,3,81.81816744,11.4287337,20,9,16,8,0.931912733,75,5,17,2021,16.0,192.85213622,88.298371686,0.0,2.647058824,132.1753292,21.0
4373,player a,team b,24,forward,12,6,4,61.07762067,10.84168281,29,8,12,4,0.278871926,68,4,14,2021,20.0,199.4003899,119.4544519,3.82809825,1.0,539.86170912,50.0
1433,player d,team b,24,midfielder,5,9,3,63.632882088,8.248419905,77,8,23,8,0.950211206,58,8,16,2020,2.0,181.13260958,105.2789601,0.844051212,12.494047618,68.60333597,16.0
2203,player c,team b,37,midfielder,19,5,1,60.40383515,14.40081016,89,2,4,7,0.063262672,95,9,13,2020,4.0,180.1011851,55.87689921,0.0,2.0,458.5124468,4.0
3544,player a,team c,36,midfielder,7,9,1,54.29335265,10.07613489,26,11,25,8,0.603013863,52,3,8,2020,49.0,187.0141851,116.9974587,5.641408349,4.875,133.5305519,21.0
285,player c,team c,35,midfielder,6,7,0,82.94409686,14.89642249,59,3,24,5,0.057132719,34,6,8,2019,21.0,195.3828795,86.50717654600001,0.453056667,0.136363636,772.9550958,4.0
4482,player b,team a,23,defender,11,0,2,115.5374098,11.19980863,29,7,17,9,0.893774188,35,7,5,2020,9.0,183.0959707,59.87326435,0.471459091,9.4,341.1150431,18.0
3510,player b,team b,22,midfielder,11,8,4,64.88028397,8.512672049,26,8,28,0,0.529809057,33,5,16,2022,1.0,160.9862422,52.30375579,5.555132711,12.494047618,251.2960723,25.0
270,player b,team c,33,goalkeeper,18,0,1,91.98922463,6.968228949,52,3,9,1,0.669348351,72,2,17,2021,6.0,197.311165,119.3981304,1.382536659,12.494047618,162.8610908,23.0
4471,player b,team b,19,forward,6,7,4,79.74623703,14.67631159,30,12,22,0,0.831573926,32,4,16,2022,49.0,221.50724206000004,117.9593181,3.844051126,1.571428571,141.2830029,2.0
811,player c,team b,21,defender,11,1,1,68.37209582199999,7.435477688,71,11,14,7,0.150310622,55,0,6,2021,49.0,180.8949306,84.06241330999998,2.876449363,1.823529412,509.1535822,14.0
1245,player d,team c,36,defender,4,9,4,92.0360643,14.65659356,27,1,21,3,0.038591562,97,7,16,2021,49.0,187.7503168,114.5484305,0.523242994,2.317073171,837.24821875,10.0
4669,player d,team c,28,forward,12,7,2,76.47760534,5.935509826,31,2,4,8,0.878881146,8,1,5,2020,9.0,165.6297345,62.10786672,0.598443291,2.6,321.4844305,10.0
2205,player a,team c,38,defender,1,3,2,51.19428092,7.664732431,52,11,24,9,0.314933227,46,9,6,2021,16.0,197.9041001,78.23282938599999,4.018211332,5.058823529,187.4840753,7.0
4697,player a,team b,25,goalkeeper,13,3,2,52.55448755,5.095564943,81,3,3,7,0.128978908,14,6,11,2019,37.0,172.7753647,113.8873372228,2.509754846,6.0806060606,372.2977123,24.0
3216,player c,team b,18,defender,10,9,3,63.89644522,7.206302806,18,4,25,5,0.468461237,98,8,12,2020,12.0,184.6029336,92.04176925,0.56814069,6.701322751000001,288.08013476,11.0
1151,player a,team a,28,defender,14,6,0,65.58771673999999,6.522465646,95,3,0,7,0.598306076,8,0,17,2021,13.0,183.49984126,79.98451987,5.53174832,3.9421712054,478.4902325,25.0
3322,player c,team b,27,defender,19,3,1,57.14832859,13.8528974,17,13,24,0,0.030970603,71,3,15,2020,21.0,162.3218535,116.0399156,5.127633416,2.863636364,511.8461118,40.0
3897,player a,team c,22,forward,13,0,2,65.60323291,10.49824243,0,8,29,8,0.274895658,77,6,7,2021,18.0,195.9735764,108.1669324,3.241958525,4.315789474,405.855385,24.0
3303,player c,team a,22,defender,5,6,1,70.8673526,7.88455724,83,5,18,0,0.032799874,54,8,8,2022,20.0,165.4469657,80.03509372,6.238312216,2.238095238,273.1907359,2.0
1397,player c,team c,38,goalkeeper,3,5,0,91.93516333,14.39726448,79,3,18,9,0.420335389,21,1,9,2019,20.0,177.9890164,94.052229592,1.42433886,12.494047618,58.71157281,1.0
2982,player a,team c,19,goalkeeper,9,6,0,93.91194161,13.43666007,76,0,13,6,0.895100029,96,1,6,2019,21.0,190.4892316,66.09927293,1.387412999,0.636363636,483.0556629,10.0
3754,player d,team a,20,goalkeeper,12,4,0,115.8946631,9.98948931,49,11,7,3,0.982652411,75,5,9,2022,21.0,160.9865475,72.33976609,0.726789537,7.0,378.0483669,27.0
4521,player c,team c,35,midfielder,12,1,2,89.07463297,13.0190947,1,11,22,6,0.637047554,14,2,15,2019,8.0,162.927004,75.621256152,0.954209402,6.333333333,327.9904432,3.0
359,player c,team b,23,goalkeeper,11,2,2,90.6081472,10.28050122,33,4,11,2,0.161637694,75,3,8,2021,7.0,189.1879851,62.23858408,4.235957221,8.0,174.2456562,12.0
4157,player d,team b,24,forward,5,6,1,71.54144008,11.64274857,63,9,24,6,0.90584939,2,2,17,2021,9.0,221.50724206000004,93.91905779,1.102151813,6.1,139.3310362,12.0
3239,player c,team c,30,midfielder,10,9,3,67.57600414,8.463694551,89,12,9,2,0.516247823,98,0,12,2021,19.0,193.79145336,67.00367703,3.092749872,3.7735687482,599.92819608,18.0
4332,player c,team b,30,midfielder,19,9,1,82.16220288,8.32738834,88,0,23,9,0.153749312,61,5,9,2022,17.0,160.3696926,117.178916,2.844896966,3.384615385,340.5905742,9.0
3144,player c,team c,36,defender,12,6,4,70.62980467,7.901695816,93,3,26,3,0.921726669,17,1,11,2022,41.0,168.0681823,119.2806193,0.214085775,2.090909091,681.93035602,12.0
4508,player d,team a,37,midfielder,14,7,1,79.943076502,9.706986555,44,12,23,3,0.757469051,78,1,15,2019,20.0,171.3538459,92.23415168,2.124500737,4.523809524,336.9251358,5.0
4911,player a,team a,20,midfielder,15,3,4,62.53549736,9.525483307,75,9,3,0,0.731705273,89,6,12,2021,26.0,181.35193216,112.6603011,2.543432417,1.407407407,817.6972188,19.0
2876,player b,team a,20,forward,7,3,3,61.48705394,8.268146024,98,6,19,4,0.709180704,48,4,5,2021,25.0,168.4629123,77.52239221,1.089889157,1.653846154,394.25763854,7.0
2094,player c,team a,39,goalkeeper,11,4,0,70.05877106,10.33181447,51,12,11,9,0.200339821,91,7,18,2022,49.0,200.82621356400003,89.975779196,0.0,0.470588235,536.9423908,25.0
385,player d,team b,25,goalkeeper,9,6,2,106.0031344,13.56953758,13,14,10,2,0.211006692,8,1,5,2020,20.0,187.7188718,84.8705750784,5.182194373,4.333333333,253.7329886,6.0
1910,player d,team c,26,forward,11,1,0,76.94127013,13.42229236,87,5,14,8,0.688292998,56,9,19,2019,5.0,176.2751625,51.23129413,6.445848929,12.494047618,91.531449086,29.0
2735,player b,team a,35,forward,15,9,2,84.96222441,6.810228566,63,4,26,9,0.21972275,17,7,5,2021,22.0,185.4009826,81.43109232399999,2.778218682,2.47826087,641.9820387,1.0
1525,player c,team b,21,midfielder,4,2,0,56.97787562,10.05139708,6,6,24,0,0.438671697,69,6,16,2021,9.0,186.97271909200003,118.2172788,0.714326534,2.413057644,196.080529172,21.0
1308,player a,team c,21,midfielder,10,1,4,83.35904794,6.256338819,53,12,11,5,0.782001826,12,9,13,2020,2.0,160.3525933,73.41123308,7.090248038,12.494047618,61.69662187,17.0
261,player b,team c,38,defender,14,7,1,77.85425089,6.000032154,87,0,17,0,0.783952518,38,7,12,2019,23.0,160.3737981,112.3735432,0.105903922,1.166666667,106.0956554,12.0
4656,player c,team a,28,goalkeeper,7,5,1,79.90825075,12.37339316,72,11,25,3,0.453261773,18,2,6,2019,5.0,172.3537524,93.25427798,1.440785452,0.166666667,62.76370743,18.0
1512,player a,team c,26,midfielder,14,8,1,62.45378382599999,10.46212927,3,9,29,9,0.792189938,26,7,8,2019,7.0,184.5857128,77.54363854,3.468481993,1.0,201.0966628,23.0
2953,player b,team c,20,midfielder,4,7,1,113.7840764,11.24213892,23,11,26,1,0.838621796,95,5,16,2022,2.0,195.4612268,91.98888548,0.523719849,12.494047618,25.37338779,3.0
2392,player d,team b,29,goalkeeper,13,1,2,98.0449706,7.449897619,45,14,19,2,0.654775751,37,1,18,2020,19.0,221.50724206000004,113.0791868,3.800859685,3.2233333333999994,363.02664024,29.0
4304,player a,team a,39,defender,0,0,3,89.29489365,5.465687612,47,8,3,2,0.228425852,70,5,12,2020,28.0,171.2411171,102.0352875,0.588346459,2.310344828,264.9979235,26.0
4657,player b,team b,29,defender,6,7,0,68.62604096,9.243410484,46,11,7,6,0.27401178,41,4,10,2019,27.0,172.6112205,87.886678036,0.876945765,5.073245613799999,351.11321676,8.0
4517,player b,team c,18,midfielder,5,2,4,78.91981168800001,8.403672647,84,3,11,1,0.314841155,79,2,5,2021,28.0,196.627654,65.92206773,6.660604646,1.75862069,296.3751783,19.0
4091,player c,team c,31,midfielder,2,6,2,104.487352,12.13545631,69,4,17,0,0.116804108,42,0,15,2022,4.0,165.8093148,60.49797416,0.0,3.0,64.9080396,0.0
211,player c,team c,28,midfielder,3,2,3,64.99060305,9.236581933,83,11,5,8,0.27315962,90,6,9,2020,0.0,198.6885283,108.0580154,0.581108463,12.494047618,54.87597312,29.0
342,player c,team c,34,midfielder,16,2,2,87.950840402,13.72754518,97,5,10,8,0.209519224,76,1,5,2022,49.0,190.0509247,50.09239083,4.10782279,0.714285714,252.6730076,8.0
1136,player c,team b,27,defender,15,6,0,118.7047411,7.405100296,47,3,5,1,0.45532875,41,0,14,2022,29.0,180.4518298,71.62056407,2.356252487,2.9,556.7256826,13.0
4179,player c,team b,32,forward,13,2,1,94.33613121,7.085727609,42,9,2,9,0.908437548,47,0,12,2022,23.0,168.0719833,91.91415929,4.061372659,2.541666667,563.4572595,25.0
579,player b,team c,33,midfielder,7,5,1,76.51172454,10.51308301,30,8,25,0,0.104480317,14,6,5,2020,9.0,181.0707563,66.54282123,1.656286947,4.5,75.93729151,6.0
2646,player b,team a,37,defender,10,9,4,64.86324603,7.519823916,67,11,24,1,0.720267924,1,0,6,2020,16.0,196.9257555,90.17039418,1.906598547,4.058823529,169.6641523,9.0
4613,player a,team b,32,goalkeeper,12,8,2,53.64007569,8.846429317,73,14,27,1,0.687283004,17,8,15,2022,29.0,176.8053822,59.65657073,0.635351857,1.333333333,432.4308169,20.0
3284,player a,team a,38,defender,5,7,0,75.88761625,14.10300909,90,2,12,9,0.095754199,97,5,5,2020,8.0,184.5313339,91.67175263,1.797342664,5.666666667,199.0661178,14.0
3429,player b,team c,29,forward,10,3,1,88.63516408,12.8577817,94,9,1,9,0.922572405,55,3,17,2021,8.0,191.4523821,90.49920386,0.0,3.444444444,115.8500361,9.0
634,player b,team c,25,defender,19,9,4,99.81231037,7.784608411,99,7,25,0,0.568472202,93,3,9,2021,12.0,179.6846663,86.70993842200001,4.02331023,1.076923077,309.2685998,26.0
1328,player b,team c,21,goalkeeper,9,7,3,61.97880712,6.01452205,91,14,25,1,0.363725521,53,4,6,2021,6.0,174.8960266,107.4755004,0.475690798,10.14285714,79.12914431,26.0
3145,player d,team c,33,midfielder,11,1,2,67.69667781,12.75097558,17,4,25,8,0.756538583,31,1,16,2019,49.0,172.3908994,67.669095964,4.275965096,1.481481481,293.0431748,5.0
3107,player d,team b,39,defender,5,5,0,99.73351807,13.20656092,42,11,1,6,0.257365458,62,4,12,2020,6.0,168.3411016,95.66234411,0.0,1.714285714,60.52685506,12.0
3777,player c,team a,32,midfielder,9,2,3,51.58654883,9.585209699,54,13,16,3,0.693509837,8,1,9,2021,4.0,163.7932176,60.13130533,0.706415404,12.494047618,203.9975361,20.0
3296,player b,team b,30,midfielder,3,0,2,56.6531684,14.2883084,18,13,29,3,0.039711208,30,3,11,2021,18.0,176.7755935,100.2129451,0.141470495,4.042083181,219.766340242,0.0
1476,player c,team c,27,defender,3,5,3,72.6000469,9.94115197,6,4,21,1,0.839408038,77,9,5,2020,14.0,194.3500504,106.7212196,0.07921663,0.066666667,446.42356591,4.0
3702,player d,team b,29,defender,10,0,1,62.71026078,13.72777555,12,2,25,4,0.448170847,80,4,14,2019,21.0,181.25815486,57.53050919,3.288679906,0.727272727,315.2564401,2.0
3079,player c,team b,37,goalkeeper,4,3,0,76.157181222,9.384921942,83,9,20,2,0.636692914,66,5,10,2022,18.0,195.2529956,82.5955172504,0.78621618,0.157894737,318.0310424,12.0
1111,player a,team c,27,forward,5,2,0,68.21263657,10.28590676,16,9,8,0,0.22123782,45,5,15,2022,2.0,181.08142162,95.97558032,1.993080877,12.494047618,35.00203754,29.0
1242,player c,team c,22,midfielder,14,7,4,99.28121969,10.68249538,31,14,12,9,0.677073713,18,8,14,2021,12.0,172.13347117999996,54.96355456,3.904085195,8.014814812800001,393.62107,25.0
2535,player c,team c,32,midfielder,5,6,0,74.60082812,5.69019043,0,9,21,3,0.772240276,99,3,14,2019,30.0,168.4272159,103.982358152,0.0,12.494047618,94.45683028,8.0
3229,player b,team a,27,defender,7,9,0,51.07743224,13.78410386,83,4,13,8,0.473213187,45,4,16,2019,44.0,178.2792144,111.5989984,4.142072178,0.681818182,480.0122264,22.0
